fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2021-01-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"9,6","0,0","3,9",07:35,"15,2",13:25,31,"1,9","7,2",01:07,"9,0","1025,4",10,"1022,7",14
2021-01-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"8,8","0,0","2,9",01:11,"14,8",13:30,99,"2,5","8,3",23:10,"7,8","1023,1",00,"1018,6",14
2021-01-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,4","0,0","5,1",07:02,"17,7",12:58,30,"2,2","9,7",Varias,"9,2","1020,9",Varias,"1018,1",17
2021-01-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"9,8","0,0","3,9",22:37,"15,8",14:58,31,"2,2","10,8",01:26,"9,1","1025,2",Varias,"1018,4",01
2021-01-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,6","0,0","3,0",03:04,"22,2",15:03,30,"5,3","13,9",18:38,"9,2","1024,7",00,"1019,7",14
2021-01-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"10,7","0,0","4,4",06:33,"17,0",12:12,08,"3,3","7,8",12:37,"8,9","1024,8",Varias,"1021,3",01
2021-01-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"9,6",Ip,"4,1",06:43,"15,2",12:54,18,"2,8","6,1",16:00,"9,2","1024,2",00,"1017,5",24
2021-01-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"8,6","0,5","5,5",02:21,"11,8",11:42,99,"2,8","6,7",Varias,"0,0","1017,5",00,"1009,4",22
2021-01-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,3","0,0","6,1",03:12,"20,5",15:07,26,"5,3","13,9",15:40,"8,9","1014,0",Varias,"1009,3",01
2021-01-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,1","0,0","7,6",07:55,"20,6",11:06,99,"6,4","22,8",Varias,"8,1","1013,1",Varias,"1003,4",08
2021-01-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,2","0,0","6,1",04:48,"18,2",15:30,22,"3,6","10,3",14:00,"7,8","1014,3",Varias,"1004,8",24
2021-01-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,6","0,0","9,0",02:50,"20,2",13:00,27,"6,4","18,6",05:57,"8,8","1011,5",Varias,"1003,1",04
2021-01-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,6","0,0","12,0",04:15,"21,2",15:36,32,"4,4","12,8",21:00,"2,6","1013,3",Varias,"1006,7",15
2021-01-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,8","0,0","12,3",Varias,"19,2",00:07,36,"2,2","10,3",01:33,"5,8","1021,2",Varias,"1013,3",00
2021-01-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,1","0,0","12,6",06:11,"23,6",Varias,99,"6,7","14,4",Varias,"9,6","1019,9",Varias,"1017,5",16
2021-01-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,0","0,0","15,7",23:07,"28,3",15:00,99,"3,9","11,7",Varias,"9,4","1019,6",00,"1016,3",16
2021-01-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,6","0,0","15,0",23:53,"28,3",13:32,30,"5,0","11,7",08:53,"9,8","1017,1",00,"1012,7",16
2021-01-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,9","0,0","10,8",07:06,"23,0",14:37,99,"8,1","19,7",Varias,"5,4","1013,4",00,"1004,6",14
2021-01-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,7","0,0","13,2",06:02,"22,2",13:52,28,"6,1","18,6",10:51,"4,8","1010,0",Varias,"1006,1",24
2021-02-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,4","0,0","16,2",23:46,"24,5",14:07,30,"10,3","19,7",07:21,"9,4","1013,1",Varias,"1004,2",05
2021-02-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,1","0,0","10,6",21:24,"23,6",13:59,30,"4,4","20,6",01:27,"9,8","1014,9",Varias,"1011,3",17
2021-02-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,4","0,0","10,6",23:42,"20,3",10:05,29,"1,9","8,3",01:18,"7,4","1011,9",Varias,"1009,7",16
2021-02-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,4","0,0","9,8",02:24,"15,1",11:22,08,"1,4","8,3",23:05,"3,4","1010,5",Varias,"1006,6",20
2021-02-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,4","0,0","8,6",05:48,"18,2",14:29,07,"3,9","10,3",14:40,"5,9","1007,5",00,"997,2",23
2021-02-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,9","0,0","8,3",06:56,"19,5",13:05,30,"2,8","10,3",00:47,"9,2","1001,0",22,"997,5",15
2021-02-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,1","0,0","8,0",07:14,"18,2",Varias,27,"4,7","13,9",13:57,"5,1","1004,2",Varias,"1000,8",00
2021-02-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,4","0,1","9,1",06:22,"19,6",15:06,99,"7,5","16,9",Varias,"5,8","1006,1",Varias,"999,7",15
2021-02-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,6",Ip,"7,6",07:02,"15,5",23:55,25,"2,5","8,9",23:48,"0,9","1007,3",Varias,"1001,9",16
2021-02-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,2","0,0","8,1",03:33,"22,2",13:23,99,"5,3","16,1",11:06,"7,1","1014,5",24,"1003,2",03
2021-02-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,7","0,0","8,8",07:07,"22,6",Varias,18,"3,6","9,2",15:32,"9,5","1016,6",Varias,"1013,9",16
2021-02-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,0","0,0","12,3",04:25,"23,8",13:32,29,"7,2","18,1",14:02,"6,8","1017,9",Varias,"1013,1",13
2021-02-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,4","0,0","9,8",23:37,"22,9",14:09,29,"3,9","11,7",06:20,"9,8","1022,4",Varias,"1017,4",01
2021-02-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,0","1,7","8,8",01:39,"17,2",11:33,08,"5,0","10,8",15:16,"8,7","1031,2",Varias,"1022,4",00
2021-02-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"10,8","0,0","6,8",23:26,"14,7",13:58,99,"2,2","6,7",Varias,"1,8","1032,6",Varias,"1029,9",24
2021-02-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,1","0,0","6,5",Varias,"17,7",13:56,99,"2,8","7,8",Varias,"9,7","1029,9",00,"1021,3",24
2021-02-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,1","0,0","5,0",05:04,"17,2",14:34,07,"2,2","7,2",10:06,"10,4","1021,4",Varias,"1017,6",23
2021-02-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"10,8","0,0","5,4",05:50,"16,3",13:10,36,"1,7","6,1",13:07,"9,9","1017,7",00,"1014,1",14
2021-02-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,1","0,0","7,1",00:40,"19,1",12:56,99,"1,7","5,8",Varias,"9,4","1018,8",Varias,"1015,9",17
2021-02-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,3","0,0","7,2",00:32,"15,4",13:53,99,"4,2","9,7",16:37,"5,8","1017,2",Varias,"1010,2",24
2021-02-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,7","0,0","9,6",03:08,"19,8",12:13,07,"4,2","10,3",12:31,"0,6","1010,2",00,"999,5",16
2021-02-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,2","0,0","8,2",23:36,"18,3",13:58,31,"4,7","12,8",14:48,"7,5","1022,2",24,"1005,9",00
2021-02-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,1","0,0","6,9",06:40,"17,3",11:50,99,"3,3","9,7",Varias,"8,1","1031,8",Varias,"1022,2",00
2021-02-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,2","0,0","9,3",23:18,"17,2",09:49,04,"4,2","12,5",19:57,"7,0","1031,2",Varias,"1027,9",Varias
2021-02-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,0","0,0","9,0",00:59,"17,0",12:54,07,"4,7","9,7",21:21,"6,3","1027,9",Varias,"1025,2",16
2021-02-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,6","0,0","10,6",03:32,"16,6",11:07,08,"5,6","12,5",13:04,"5,1","1026,9",Varias,"1024,3",18
2021-02-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,0","0,0","7,9",06:54,"16,2",12:46,06,"3,6","8,3",00:01,"10,0","1024,5",00,"1019,6",18
2021-02-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,1","0,0","11,7",00:00,"16,5",12:22,07,"7,8","13,3",Varias,"6,7","1020,1",Varias,"1017,5",18
2021-03-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,1","0,0","10,8",23:30,"17,4",13:28,07,"7,2","16,4",15:02,"5,1","1018,9",Varias,"1016,2",14
2021-03-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,7","0,0","8,7",04:31,"16,7",Varias,07,"3,3","9,2",18:59,"0,0","1025,2",Varias,"1018,2",03
2021-03-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,4","0,0","9,6",23:59,"17,1",13:32,99,"4,7","10,3",Varias,"1,3","1025,4",Varias,"1022,7",02
2021-03-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,2","0,0","9,3",00:02,"17,0",12:30,99,"3,9","9,2",Varias,"7,7","1023,1",00,"1015,6",24
2021-03-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,1","0,0","9,1",23:50,"17,1",11:25,08,"3,9","9,2",Varias,"6,5","1016,4",Varias,"1013,5",05
2021-03-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,5","14,8","8,3",05:28,"16,7",13:18,99,"6,9","12,8",Varias,"3,2","1018,9",Varias,"1015,6",03
2021-03-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,5","37,3","11,3",07:30,"13,7",16:04,04,"2,2","9,2",09:52,"0,3","1017,3",00,"1011,1",17
2021-03-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,4","0,1","10,6",Varias,"16,2",11:05,04,"2,8","8,3",12:49,"3,9","1013,2",Varias,"1009,1",04
2021-03-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,7","0,0","9,2",23:46,"16,2",12:05,08,"2,5","8,3",16:00,"4,7","1017,1",Varias,"1012,3",04
2021-03-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,8","0,0","6,9",06:32,"18,6",12:15,18,"3,6","8,9",12:15,"10,8","1021,8",Varias,"1016,5",03
2021-03-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,2","0,0","7,7",Varias,"22,7",12:33,99,"4,4","10,8",Varias,"11,1","1021,9",Varias,"1017,7",16
2021-03-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,3","0,0","12,9",00:00,"23,7",13:32,99,"5,3","14,4",Varias,"9,4","1018,8",Varias,"1014,0",15
2021-03-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,4","0,0","9,2",06:25,"19,6",13:46,11,"2,5","7,8",14:01,"10,6","1020,6",Varias,"1017,1",16
2021-03-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,6","0,0","9,0",23:37,"22,2",14:26,30,"3,9","10,8",07:04,"11,2","1021,4",Varias,"1017,7",14
2021-03-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,0","0,0","7,9",05:17,"18,2",14:51,36,"2,8","8,3",13:42,"10,9","1022,4",Varias,"1018,7",16
2021-03-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,8","0,0","6,8",05:01,"16,9",12:04,09,"3,3","10,3",11:51,"11,0","1022,8",Varias,"1018,9",03
2021-03-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,3","0,0","7,1",06:35,"19,5",12:18,99,"2,8","8,9",Varias,"11,2","1022,1",00,"1014,9",24
2021-03-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"10,6","39,5","8,3",13:19,"13,0",04:06,99,"5,0","11,7",Varias,"0,0","1015,1",00,"1012,3",24
2021-03-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"10,4","2,9","6,9",06:24,"13,9",13:42,07,"3,3","12,5",20:20,"3,7","1012,3",00,"1005,9",17
2021-03-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"10,4","0,0","6,9",22:00,"14,0",14:10,99,"6,9","16,9",Varias,"8,8","1016,1",24,"1008,3",03
2021-03-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,1","0,0","5,0",05:41,"17,2",13:53,18,"4,2","10,3",14:31,"10,4","1017,4",Varias,"1012,3",24
2021-03-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,2","0,0","7,2",00:08,"17,1",12:14,32,"3,3","8,3",04:07,"11,6","1016,9",Varias,"1011,3",03
2021-03-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,8","0,0","6,0",04:19,"19,7",13:59,18,"3,3","9,7",Varias,"11,7","1019,5",Varias,"1016,2",03
2021-03-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,6","0,0","9,6",01:42,"17,6",13:05,99,"2,8","6,7",Varias,"8,2","1022,7",Varias,"1019,4",00
2021-03-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,6","0,0","7,1",04:06,"20,0",10:53,99,"3,3","7,8",Varias,"10,8","1020,9",Varias,"1018,8",16
2021-03-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,7","0,0","10,0",06:33,"21,4",12:59,99,"2,5","5,8",Varias,"9,7","1019,9",Varias,"1017,1",15
2021-03-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,6","0,0","10,0",03:20,"21,2",09:48,99,"6,7","15,0",Varias,"10,7","1024,5",Varias,"1017,6",02
2021-03-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,6","0,0","9,3",Varias,"19,9",13:25,08,"6,1","13,3",14:36,"9,0","1025,8",10,"1023,1",04
2021-03-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,9","0,0","11,2",01:50,"18,6",13:00,08,"5,3","16,4",14:40,"7,1","1025,6",00,"1022,4",17
2021-03-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,4","0,0","11,8",23:54,"20,9",Varias,99,"8,6","15,0",Varias,"10,1","1023,9",Varias,"1021,4",18
2021-03-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,6","0,0","9,8",03:28,"19,4",13:14,07,"5,0","12,8",Varias,"11,5","1022,2",00,"1016,5",18
2021-04-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,2","0,0","9,7",04:45,"20,7",12:16,99,"4,7","12,5",Varias,"8,1","1016,6",00,"1010,5",17
2021-04-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,6","0,0","9,8",05:21,"25,3",12:57,18,"3,6","11,7",Varias,"10,6","1012,6",00,"1007,6",16
2021-04-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,4","0,2","11,1",23:53,"19,6",12:13,99,"3,9","9,2",Varias,"8,4","1009,7",00,"1006,9",18
2021-04-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,8","0,0","10,3",00:44,"19,2",12:02,99,"4,7","10,8",Varias,"8,4","1015,6",Varias,"1008,2",01
2021-04-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,2","0,0","10,2",01:40,"20,1",12:04,99,"3,3","8,9",Varias,"12,0","1016,1",Varias,"1012,6",24
2021-04-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,3","0,0","10,1",01:36,"28,5",13:26,20,"3,3","12,8",15:23,"12,0","1012,6",00,"1004,2",15
2021-04-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,4","0,2","11,2",23:43,"17,6",12:08,08,"7,5","13,9",07:29,"0,6","1022,3",Varias,"1007,7",00
2021-04-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,2","2,1","11,0",00:30,"15,5",Varias,99,"5,8","11,4",12:04,"6,8","1022,4",Varias,"1018,6",23
2021-04-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,8","6,7","10,8",04:51,"16,7",15:00,07,"4,4","11,4",17:40,"3,9","1019,0",00,"1013,4",18
2021-04-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,9","0,4","11,8",Varias,"16,0",12:33,99,"1,4","5,0",01:16,"0,2","1014,8",00,"1009,9",17
2021-04-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,8","0,0","12,2",00:00,"21,3",13:52,17,"3,9","11,7",14:32,"8,6","1015,5",Varias,"1008,7",15
2021-04-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,0","0,0","10,7",05:49,"17,4",14:23,08,"4,7","12,5",Varias,"8,0","1022,1",Varias,"1015,2",00
2021-04-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,4","0,0","12,8",06:01,"17,9",14:06,99,"4,2","8,3",Varias,"8,7","1022,0",00,"1017,9",18
2021-04-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,7","0,1","12,7",01:49,"16,7",Varias,99,"4,7","10,3",15:22,"1,4","1018,2",00,"1013,8",15
2021-04-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,3","11,5","10,1",22:33,"14,5",07:56,05,"4,7","11,7",09:06,"0,0","1014,4",00,"1012,0",16
2021-04-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,0","5,7","7,9",05:03,"18,0",11:34,33,"4,2","14,4",17:40,"11,2","1016,1",Varias,"1011,4",16
2021-04-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,8","0,0","7,4",02:28,"16,2",10:48,99,"3,3","9,7",Varias,"6,0","1016,1",Varias,"1013,2",13
2021-04-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,8",Ip,"9,6",22:59,"16,0",10:34,99,"2,5","9,2",Varias,"7,3","1019,2",Varias,"1014,7",04
2021-04-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,3","0,0","9,0",04:59,"21,6",13:27,99,"4,2","9,7",Varias,"11,4","1018,2",00,"1010,5",17
2021-04-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,2",Ip,"13,9",02:44,"18,6",13:10,99,"4,4","8,3",Varias,"6,6","1011,5",Varias,"1008,4",15
2021-04-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,6","0,3","13,6",05:24,"19,5",09:45,99,"2,8","8,3",Varias,"4,5","1011,1",Varias,"1007,4",04
2021-04-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,0","3,5","12,2",22:59,"17,7",09:48,07,"3,3","8,3",16:46,"1,4","1015,3",Varias,"1009,8",03
2021-04-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,4","0,0","11,8",00:39,"18,9",12:36,99,"4,4","9,7",Varias,"11,6","1017,5",Varias,"1014,8",04
2021-04-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,0","0,0","13,5",00:00,"18,6",13:30,99,"7,5","13,3",Varias,"3,2","1016,6",Varias,"1010,7",24
2021-04-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,2","9,8","13,8",05:44,"20,6",12:25,07,"5,6","14,4",11:17,"9,0","1011,9",01,"1001,3",19
2021-04-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,4","14,9","14,3",05:50,"20,5",14:45,31,"2,5","16,4",02:31,"3,2","1005,4",09,"1001,9",15
2021-04-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","5,6","14,6",23:51,"23,7",11:55,17,"3,3","9,2",12:10,"7,3","1003,6",Varias,"1000,7",17
2021-04-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,0",Ip,"12,7",05:14,"23,2",12:35,18,"2,5","8,9",14:43,"11,1","1004,7",Varias,"1002,0",17
2021-04-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,6","0,0","13,5",Varias,"23,6",11:28,14,"3,9","9,2",13:53,"10,9","1005,3",Varias,"1003,5",16
2021-04-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,0","0,1","13,0",05:28,"23,0",13:31,11,"3,6","8,9",Varias,"9,5","1006,3",Varias,"1004,2",03
2021-05-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,0","0,0","14,5",04:32,"23,4",12:34,99,"4,2","12,8",Varias,"9,1","1011,4",Varias,"1005,3",02
2021-05-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,6","0,0","12,2",23:20,"20,9",10:20,08,"6,9","14,4",15:30,"11,0","1016,2",23,"1010,6",02
2021-05-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,9","4,0","13,6",00:00,"20,2",09:45,07,"5,6","13,9",12:22,"6,6","1017,3",Varias,"1014,8",14
2021-05-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,6",Ip,"12,8",01:35,"20,3",11:19,99,"1,7","7,8",Varias,"12,9","1016,2",00,"1012,0",18
2021-05-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,0","0,0","11,5",03:21,"22,4",12:38,11,"2,8","8,3",12:59,"13,3","1013,8",Varias,"1011,0",04
2021-05-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,4","0,0","11,8",05:02,"23,1",12:22,16,"4,2","7,8",13:13,"13,2","1014,3",Varias,"1012,2",15
2021-05-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,5","0,0","13,9",01:00,"29,1",09:22,99,"3,9","9,7",Varias,"13,3","1014,8",Varias,"1011,8",04
2021-05-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,8","0,0","14,1",03:10,"23,6",16:00,08,"4,2","9,2",13:10,"12,3","1015,2",08,"1007,9",24
2021-05-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,2","0,0","15,8",00:51,"28,5",15:32,18,"3,6","10,3",16:31,"10,7","1008,2",00,"1000,4",17
2021-05-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,7","0,0","16,0",23:11,"23,4",13:37,99,"4,2","10,8",Varias,"7,7","1009,6",24,"1004,5",16
2021-05-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,6","0,0","12,8",23:41,"24,4",14:29,28,"8,6","16,9",06:49,"13,4","1017,2",Varias,"1009,5",01
2021-05-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,2","0,0","11,6",04:00,"24,9",11:01,17,"4,4","13,9",13:45,"13,2","1016,7",00,"1010,1",17
2021-05-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,2","0,0","16,1",23:19,"26,2",11:14,12,"5,0","11,7",12:27,"11,6","1014,1",Varias,"1008,8",24
2021-05-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,,"0,0",,,,,,"6,9",,,"12,9","1015,0",Varias,"1008,2",03
2021-05-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,6","0,0","13,3",03:36,"25,9",12:15,99,"3,6","8,9",Varias,"13,0","1014,2",00,"1008,7",17
2021-05-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,1","0,0","15,8",01:24,"34,4",12:02,99,"5,0","12,5",Varias,"12,3","1009,4",Varias,"1005,9",16
2021-05-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,4","0,0","16,0",23:58,"26,7",00:01,08,"5,0","15,0",Varias,"12,2","1017,5",Varias,"1008,2",00
2021-05-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,5","0,0","14,6",02:09,"24,4",11:22,99,"2,8","7,8",Varias,"12,8","1017,6",Varias,"1012,7",18
2021-05-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,0","0,0","16,7",Varias,"23,2",Varias,99,"5,0","15,0",Varias,"9,7","1020,8",Varias,"1012,2",02
2021-05-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,0","14,8",04:11,"23,5",14:23,99,"3,3","7,8",Varias,"11,7","1021,6",Varias,"1017,6",24
2021-05-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,8","0,0","14,4",03:39,"25,2",11:55,99,"2,5","7,8",Varias,"12,4","1017,6",00,"1007,6",24
2021-05-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,9",Ip,"14,8",03:35,"23,0",12:43,07,"5,8","11,4",21:35,"11,0","1012,5",Varias,"1006,7",03
2021-05-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,6","61,6","13,6",23:56,"19,7",06:51,99,"5,0","14,4",Varias,"0,0","1016,4",Varias,"1009,4",03
2021-05-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,0","0,0","12,8",04:56,"25,2",12:45,99,"4,7","10,8",Varias,"13,9","1017,8",Varias,"1013,2",01
2021-05-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,0","14,4",03:03,"24,0",12:29,99,"5,3","15,3",Varias,"12,2","1020,0",Varias,"1016,9",02
2021-05-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,0","15,8",23:24,"22,5",11:39,08,"4,4","10,3",11:19,"12,8","1018,7",00,"1014,2",17
2021-05-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,2","0,7","14,3",04:49,"22,1",12:42,99,"3,9","8,9",Varias,"5,6","1015,3",00,"1011,6",17
2021-05-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,9","15,7",23:58,"22,7",12:20,08,"4,4","11,4",09:44,"5,3","1015,8",Varias,"1011,0",03
