id,name,type,link,description,comment,coordinates
1309010,Torre Molí del Morelló,Monumentos,/es/alicante/lugares-de-interes/monumentos/torre-moli-del-morello/1309010,"
          Esta construcción, molino de viento harinero característico de la Comarca de la Marina Alta, de mitad del siglo XIX, ocupa el extremo más occidental de la zona arqueológica de Baños de la Reina.
 
El edificio de planta cilíndrica, se alza aislado sobre el suelo natural. Está construido con piedra viva trabajada y trabada con abundante mortero de cal, configurando un grueso muro. Sus diversas particularidades harán que ésta edificación te sorprenda.
        ",,"38.6412598,0.0602639"
1309053,Castillo de Penella,Monumentos,/es/alicante/lugares-de-interes/monumentos/castillo-de-penella/1309053,"
          Las construcciones que formaron parte del ‘Castell de Penella’ se ubican sobre una pequeña elevación montañosa, escarpada en su vertiente Norte y Oeste, mientras que presenta una suave pendiente en la parte sur por la que se accede a la parte superior.

El conjunto del castillo está compuesto por una torre de homenaje de planta cuadrada y base ataludada – 4,20 x 3,75 metros de planta y 12 metros de altura-, construida en la parte superior con fabrica de tapial y la base de mampostería. En su lado oeste se encuentra una edificación rectangular de 10 x 3,5 metros de planta y 5 metros de altura, por la que se supone se accedía al castillo. En la parte este todavía quedan restos de muros muy erosionados, sobre todo, en la esquina nordeste se aprecia la presencia de una torre de menor altura. Por último, se conserva un aljibe de pequeñas dimensiones adosado a las torres, en el que todavía se mantiene el arranque de la bóveda.

 La licencia de construcción del castillo fue otorgada en 1271, en la que el rey Jaime I concede a Ponç Guillem de Vilafranca las alquerías de Penella y Forminyà, le asigna un territorio entre el dominio del castillo de Alcoi y Penaguila, así como el permiso para construir en la roca de ‘Peniella’ un castillo o torre.

     La autorización para su construcción se produjo dentro de una coyuntura política en la que el rey Jaume I intenta legalizar las posesiones realizadas por los ‘prohoms’ desde los primeros años de la conquista. Igualmente, la necesidad de llevar a cabo nuevas colonizaciones que restaran  al núcleo de población indígena, también motivan al soberano a llevar a cabo una política de control de las posesiones que habían acumulado los caballeros, y repartir las tierras sobrantes entre los posibles nuevos colonos.

          La preocupación defensiva que parece desprenderse de sus edificaciones se explica por su localización geográfica, fronteriza con la zona aún controlada por los sarracenos. Así, la posibilidad de que se produzcan nuevas revueltas similares a las ocurridas entre 1248 y 1268, encabezadas por Al-Azracq, obliga a la autoridad real a reforzar las zonas limítrofes con las aljamas o reservas sarracenas.

      La zona derruida corresponde en gran parte al área doméstica según los datos aportados por la intervención arqueológica. Las construcciones identificadas son cuatro, independientes y de diferentes dimensiones. Todas ellas se asientan sobre una plataforma de acondicionamiento de la superficie de la peña, también ataludada en el flanco sur. Las recientes investigaciones indican una ocupación del edificio entre finales del siglo XIII hasta el siglo XVI.

Adherido a este edificio correría un muro defensivo hasta la torre de homenaje y bordearía el aljibe abovedado que aprovisionaría a la fuente de la ladera. A su derecha se reparten el espacio una habitación rectangular de una planta, la cual fue aprovechada durante el siglo XIX como lagar, y otras dos estancias menores techadas con tejas.


        ",,"38.7015818,-0.4180223"
1309057,Castillo de Cocentaina,Monumentos,/es/alicante/lugares-de-interes/monumentos/castillo-de-cocentaina/1309057,"
          El área conocida como ‘Castell de Cocentaina’ ,ubicada a 765 m de altitud sobre el nivel del mar y a 300 m sobre la villa, se sitúa en la cima de la ‘Penyeta Blanca’. Se accede al lugar tomando la carretera que va desde Cocentaina hasta el paraje de San Cristóbal. Al llegar a dicho lugar, un camino a la izquierda lleva hasta la explanada que hay a pie de la torre, a la que se llega siguiendo una senda que bordea el cerro.

      El área está integrada en la actualidad por un conjunto monumental del que forman parte diversas construcciones pertenecientes a diferentes periodos culturales. 



     La construcción más significativa que se ha conservado es la torre gótica que contemplamos en la actualidad. El ‘Castell’ de Cocentaina es una torre de planta cuadrada de 13,60 metros de lado y 12,50 metros de altura desde el umbral de la puerta de acceso hasta la planta superior de las ménsulas que soportaban los matacanes volados. La torre está apoyada sobre un talud de altura variable entre 2 y 4 metros, adecuándose a las irregularidades del terreno.

            La torre interiormente posee dos plantas, con dos salas cada una de ellas y el hueco del patio. Las salas de la planta baja están iluminadas por medio de una claraboya en cada una de ellas, y la más pequeña posee dos saeteras hacia el exterior, mientras que la sala mayor posee cuatro (dos de ellas en el lado más largo).

            En el piso superior la distribución de salas es idéntica a la planta inferior, pero iluminadas por huecos de mayor tamaño a base de ventanas geminadas.

            Como remate de ‘el Castell’ nos encontramos una terraza plana, con una serie de ménsulas de piedra para soporte de los matacanes volados. La cubierta todavía presentaba vestigios de los niveles que existían y que daban acceso a los matacanes.

     Son numerosas las marcas de cantería observadas en todos los elementos de sillería. Todos los huecos de ‘el Castell’: puertas, ventanas, saeteras y claraboyas, están realizados en sillería labrada.



     Las puertas están formadas por dos arcos apuntados de sillares de 25 cm. de espesor a ambas caras del muro de tapial; la parte central está cubierta por una bóveda rebajada, también de sillería. En esta zona todavía eran apreciables en la mayoría de las puertas, las piezas laterales de anclaje de los goznes, que permiten deducir que eran de dos hojas; se mantiene intacto el hueco que contenía la barra interior de cierre de las puertas.

Las ventanas de primera planta, exteriormente aparecen como geminadas, pero en la parte interior se enmarcan en un arco apuntado de sillería de 25cm. de espesor. En su parte inferior, contiene ‘el festejador’, tan propio del gótico del reino de Valencia.

     Las salas interiores están cubiertas por medio de una bóveda de cañón. La comunicación entre las distintas plantas se realiza por medio de una escalera  ubicada en el patio interior.    

     En el interior se puede visitar una exposición sobre la historia del castillo, los señores feudales que lo poseyeron y el armamento utilizado en él. También se exhibe la reproducción a tamaño natural de una cerbatana del siglo XV.


        ",,"38.7459612,-0.4475265"
1309101,Torre del Reloj de Monovar,Monumentos,/es/alicante/lugares-de-interes/monumentos/torre-del-reloj-de-monovar/1309101,"
          Torre situada sobre uno de los pequeños cerros sobre los que se asienta la población de Monóvar. De planta cuadrada, con cuatro cuerpos decrecientes. Buen ejemplo de torre exenta, sin iglesia, ni casa consistorial anexa, destinada de forma exclusiva a dar la hora. Se trata de un tipo de construcción poco habitual en las tierras valencianas meridionales, pero que se puede relacionar con los campanarios exentos del gótico catalán. La torre del reloj se levantó en el siglo XVIII, concretamente el año 1734. Se trata de una torre exenta cuya construcción pretende, por parte de las autoridades civiles, señalar con claridad los signos del poder municipal frente a los del poder eclesiástico. Hay que señalar que hasta el siglo XVII el reloj que regía la vida de los monoveros estuvo instalado en el campanario del anterior templo parroquial.
La singularidad de la torre del reloj de Monóvar radica en el hecho de tratarse de una torre exenta cuyo único fin es alojar el reloj de la ciudad y sus campanas. Según documento notarial fechado el 12 de mayo de 1734, la torre fue realizada en el lugar que ocupaba la zamoha, voz castellanizada del árabe “sauum’a” que significa trepar y que sirve también para denominar el alminar. Ello no es extraño si se tiene en cuenta el fuerte núcleo de población islámica que existió en Monóvar hasta 1609, unido a la conservación en la localidad del topónimo “zamoha” hasta muy entrado el siglo XVIII. Todo ello induce a suponer que probablemente la torre se erigiera en el mismo solar donde se levantaba el alminar. Tratándose de un lugar donde la elevación natural del terreno favorece la distribución del sonido en un área mayor. 
La torre fue terminada en octubre de 1734 y su coste total fue de 329 libras. El mismo documento aporta el autor de la obra: Manuel Terol, maestro alicantino cantero miembro de la más importante dinastía de canteros del siglo XVIII en nuestra tierra. La torre del reloj mide 18 metros de altura. Es de planta cuadrada y consta de cuatro cuerpos, decrecientes en tamaño según se elevan. Es de mampostería excepto en el ingreso y en el arranque, donde se colocaron varias hiladas de sillares de piedra. En el segundo cuerpo se dispone el reloj de sol y, encima, el mecánico. Los dos últimos cuerpos, perforados por arcos alojan las campanas. En esa zona los ángulos se achaflanan y se refuerzan con pequeños contrafuertes. Una simple decoración con bolas, de vieja raigambre escurialense, aparece en el último cuerpo, que remata con la característica cúpula de teja azul vidriada y una veleta. 
        ",,"38.437856,-0.8385457"
1369721,Fuente de la Peña,Monumentos,/es/alicante/lugares-de-interes/monumentos/fuente-de-la-pena/1369721,"
          Las fuentes públicas, que encontramos en las calles o plazas de numerosos pueblos, son un elemento distintivo de la sociedad tradicional. Cuando no existía el servicio de agua potable a domicilio, los vecinos acudían a estos lugares para abastecerse de agua, convirtiéndose en lugares de encuentro y sociabilidad.

La Fuente de la Peña ha tenido varios emplazamientos y denominaciones. Aparece reseñada por primera vez como fuente del Calvario en 1761, ubicándose en este mismo lugar. En 1868 fue trasladada a la fachada de la confluencia de las calles San Pedro y Ramón y Cajal, hasta que en 1875 retornó a este lugar, donde nos encontramos.

En la actualidad la fuente ha perdido su uso original de abastecimiento, convirtiéndose en un elemento ornamental y distintivo de nuestro patrimonio. Contigua a esta fuente se construyó en 1880 una vivienda destinada a posada, y es donde actualmente se encuentra el Teatro Wagner y el Auditorio Alfredo Kraus.
        ",,"38.3434048,-0.7708028"
1369722,Auditorio Alfredo Kraus,Monumentos,/es/alicante/lugares-de-interes/monumentos/auditorio-alfredo-kraus/1369722,"
          Colindante con el Teatro Wagner, se encuentra el Auditorio Alfredo Kraus. Se trata de un recinto al aire libre, con un escenario de 400 m2 y con una capacidad para 1.000 personas sentadas, siendo el lugar elegido para la celebración de numerosos eventos. Fue inaugurado en 1998 por el tenor Alfredo Kraus, hijo adoptivo de la villa de Aspe.

De su arquitectura destaca su arcada adintelada de color blanco, así como una escultura en homenaje a un perro callejero muy querido en Aspe, llamado “Tarzán”.
        ",,"38.3438686,-0.7709729"
1369723,Ayuntamiento de Aspe,Monumentos,/es/alicante/lugares-de-interes/monumentos/ayuntamiento-de-aspe/1369723,"
          En el S.XVII se construyó este edificio destinado a Casa Consistorial para dirigir la vida pública de Aspe, junto a la Casa Palacio de los Duques de Maqueda y Marqueses de Elche, que fueron los que costearon la obra.

El edificio, de estilo barroco, se encuentra perfectamente integrado en el entramado urbano. Es de planta rectangular y en su fachada, realizada con sillería arenisca, podemos apreciar su distribución en tres plantas:

– Planta baja, a la que se accede mediante un amplio pórtico formado por tres arcos de medio punto. Este espacio era aprovechado para llevar a cabo transacciones comerciales, contratar jornaleros, celebrar subastas y el mercado. En la actualidad, este espacio se utiliza para plantar el belén que todos los años realiza la Asociación de Belenistas de Aspe, una auténtica joya artesanal realizada, año tras año, por los miembros de dicha asociación. De esta planta destaca la portada adintelada de acceso donde encontramos como principal motivo decorativo, el escudo de la villa de Aspe.

– Primera planta, donde se ubican tres grandes balcones de forja, cuyos vanos están enmarcados con pilastras que se rematan con una gruesa cornisa incurvada en el centro a modo de frontón, donde se disponen placas de perfil mixtilíneo en los frontones laterales, y un escudo-cartela en el central.

– Segunda planta, en la que se dispone una galería de ventanucos cuadrados.

El edificio se remata con una pequeña torre donde se sitúa el reloj y sobre ella encontramos una campana. Las últimas reformas realizadas tendrán lugar en el XX, destacando la ampliación del nuevo Ayuntamiento. Para la construcción de este nuevo edificio se siguió la estética del histórico, se utilizaron sillares, arcos, aunque en este caso adintelados, y la torre del reloj se reformó empleando los mismo sillares y siguiendo la misma estética.

DATOS BIBLIOGRÁFICOS Y DOCUMENTALES:
VV.AA.1998 Aspe. Medio físico y aspectos humanos. Ayuntamiento de Aspe
        ",,"38.346056,-0.76891"
1369724,Castillo de Aljau,Monumentos,/es/alicante/lugares-de-interes/monumentos/castillo-de-aljau/1369724,"
          Este importante yacimiento, declarado Bien de Interés Cultural, fue hallado en el proceso de apertura de la calle Castillo, la cual iba planeada en este lugar y se desestimó ante el descubrimiento.

El Castillo del Aljau constituiría una de las fortificaciones con las que contaba la población de Aspe el Nuevo, emplazamiento ubicado en el llano en la segunda mitad del siglo XIII, después de forzarse el abandono del Castillo del Río, conocido como Aspe el Viejo. Durante un tiempo, pervivieron los dos núcleos urbanos tal y como lo demuestra en un privilegio que otorgó Alfonso X El Sabio a Alicante, fechado en 1252, en el que se menciona reiteradamente “Azpe el Viejo” y “Azpe el Nuevo”.

Los restos podrían definirse como una fortificación de planta aragonesa, o sea, cuadrangular con torres en las esquinas, y patio central. El acceso, del que sí quedan restos, parece organizarse con un pasillo en recodo protegido por un borde circular que habilita un corredor que circunda la planta del patio, sin saber dónde acaba. Sin ser descubierto el final del sistema, se asemeja al acceso de la domus mayor del Castillo de Castilla, fechado también en la mitad del siglo XIV.

Junto a esta fortificación se conservan los restos de una vivienda con varias estancias donde se ha documentado el hogar y una tinaja encastrada en el pavimento. Pese a que el estado de conservación de estos últimos restos es bajo, se distinguen las estructuras que separan las estancias y la puerta de acceso a la misma. Esta vivienda muestra una cronología algo posterior, centrada en el siglo XV, pudiendo corresponder con un área de arrabal extraurbano, ubicado a la vera del castillo para garantizar su protección.
        ",,"38.3481548,-0.7695567"
1369727,Teatro Wagner,Monumentos,/es/alicante/lugares-de-interes/monumentos/teatro-wagner/1369727,"
          Edificio original de 1922 que fue adquirido por el Ayuntamiento a comienzos de los años ochenta, cuando se encontraba prácticamente abocado a su desaparición. Tras varios años de obras de rehabilitación, fue inaugurado el 16 de febrero de 1995. Desde sus inicios se distingue por la diversidad de las actividades que en él se desarrollan, con una programación diseñada para satisfacer las demandas culturales de los ciudadanos de Aspe. El interior se ha reconstruido por completo, pero respeta los tres cuerpos propios que encontramos en todos los teatros: vestíbulo, sala y escena. Posee una capacidad de 550 butacas repartidas en 290 de patio, 63 de palcos y 197 de anfiteatro. El vestíbulo del teatro está acondicionado para albergar exposiciones.
        ",,"38.3432932,-0.7710157"
1369735,Ayuntamiento de Benidorm,Monumentos,/es/alicante/lugares-de-interes/monumentos/ayuntamiento-de-benidorm/1369735,"
          A la entrada del Parque de L'Aigüera hay un elemento muy diferente que recibe al visitante, es el nuevo Ayuntamiento, conocido popularmente como el ‘rascasuelos’. Su disposición horizontal ha despertado el interés de arquitectos y el público en general, por lo que recibe múltiples visitas. Se trata de un edificio puente que hace de puerta a la zona verde de L'Aigüera.

La construcción queda en voladizo y los viandantes pueden pasar por debajo de ella. La gran cristalera del edificio fue cubierta con lamas tupidas donde están inscritos los nombres y apellidos de los más de 60.000 censados en el año que finalizó su construcción.
        ",,"38.5394439,-0.1282753"
1369743,Casa Rovira,Monumentos,/es/alicante/lugares-de-interes/monumentos/casa-rovira/1369743,"
          Casa solariega de la familia Rovira (s. XVII-XVIII). En su fachada, en el último piso, se encuentra el escudo de la familia. En él falta la corona que fue quitada durante la II República. El linaje de Rovira procede de Cataluña. Pasó al Reino de Valencia a finales del siglo XII. En Jijona está documentado en 1421.

A lo largo de la Edad Moderna coparon los principales cargos del gobierno municipal.

Sin embargo, los miembros más encumbrados de dicha familia emigraron a la vecina ciudad de Alicante.

Con el paso del tiempo algunos miembros de esta familia que residieron en Jijona supieron adaptarse a los cambios que marcaba la modernidad y apostaron por una creciente artesanía: la producción del turrón.

A finales del siglo XIX ya habían creado varias empresas destinadas a jugar un gran papel en la economía en  los inicios del siglo XX.
        ",,"38.537866,-0.5072767"
1369745,Horno del Raval,Monumentos,/es/alicante/lugares-de-interes/monumentos/horno-del-raval/1369745,"
          Revela la importancia del pan como alimento básico para la época en la que se construyó este horno.

Es un horno de origen morisco, actualmente en funcionamiento, de características medievales, y está documentado a principios del S XVI. Se dice que es uno de  los más antiguos de toda la Comunidad Valenciana y una verdadera joya arquitectónica. Hoy en día funciona a pleno rendimiento y es famoso en la elaboración de las pastas típicas jijonencas como tonyetes (almendra, harina y canela), doblaes (se amasan únicamente para Todos los Santos), madalenas, tortadas, y un sin fin de postres y dulces.

En las panaderías y pastelerías, se elaboran pastas, dulces y delicias para todos los visitantes que quieran probar la repostería más tradicional de Jijona.
        ",,"38.5407901,-0.5081745"
1369849,Ayuntamiento de Pego,Monumentos,/es/alicante/lugares-de-interes/monumentos/ayuntamiento-de-pego/1369849,"
          Está instalado en un edificio señorial construido en 1857. Presenta la singularidad de poseer en los bajos unos curiosos soportales con un corredor que da servicio a la pequeña plaza “dels Portxins”.
        ",,"38.8419491,-0.1172883"
1370065,Monumento de San Jordi (Banyeres),Monumentos,/es/alicante/lugares-de-interes/monumentos/monumento-de-san-jordi-(banyeres)/1370065,"
          Se encuentra a los pies del Castillo y fue construido para conmemorar el lugar donde se encontraba la antigua ermita del Conjurador. Esta ermita hoy en día desaparecida, tenía vocación a San Jorge. Era la ermita mas antigua de Banyeres, como se deduce por su situación, por lo que su construcción puede referirse muy bien entre los siglos XIII y XV. Solo quedan unos restos, una de las esquinas. Según testimonio fotográfico puede asegurarse que a finales del s. XIX o a principios del s. XX todavía estaba en pie.

Esta ermita se conocía también como la de “El Conjurador” por la facultad que tenía el Santo de conjurar tormentas y males ante los ruegos de la población congregada en torno a su imagen.

El monumento actual está emplazado en un mirador con vistas a la sierra, que permiten al visitante admirar el entorno natural que rodea al municipio.
        ",,"38.7152647,-0.6582267"
1370067,Torre Font Bona,Monumentos,/es/alicante/lugares-de-interes/monumentos/torre-font-bona/1370067,"
          Torre edificada a inicios del s. XVI, en uno de los accesos a la población.

Esta torre a sufrido muchas variaciones en su estructura, sobre todo a partir de mediados del s. XIX, que fue integrada como parte de una vivienda de dos plantas. Se desconoce a qué familia pertenece, pero el edificio se caracteriza como un edificio de huerta de rango nobiliario bajo, posiblemente propio de un Cavallero y asociado a propiedades agrarias y a la vía de comunicación entre Bocairent y Banyeres.

En diciembre de 1990 se llevaron a cabo las obras de restauración y excavación arqueológica pertinentes, con el objetivo de transformarla en un museo.

Es un edificio de planta cuadrada, con una altura aproximada de 18m, fue construida con muros de mampostería sin revestir exteriormente. Las esquinas, cornisas, dinteles de huecos y arcos están resueltos en sillería.
        ",,"38.7207512,-0.6572767"
1371854,Torre del Gerro,Monumentos,/es/alicante/lugares-de-interes/monumentos/torre-del-gerro/1371854,"
          Torre vigía defensiva del S. XVI

Esta torre, de 13.5 m de altura forma parte de la red de fortificaciones alzadas a lo largo de la costa, en el S. XVI para prevenir las constantes incursiones de los piratas berberiscos.

La torre circular de forma troncocónica presenta dos cuerpos superpuestos, actuando el inferior como contrafuerte de la estructura.

La puerta de acceso a su interior está elevada de la base. Dos matacanes defienden la puerta de acceso. Destaca el escudo de armas de Carlos V, con 4 barras, corona del antiguo Reino de Valencia y el águila bicéfala de los Austria. En el interior los diferentes niveles se comunican por una obertura, a la que se accede por medio de una escalera móvil o simple cuerda.

Se tiene constancia de otro torreón ubicado en el actual faro de Sant Antoni, además de la torre de l’Almadrava . Las torres tenían comunicación visual, aunque también utilizaban otros medios, como señales con espejos, fuego, etc. Disponían de guardias que se encargaban tanto de la custodia de las mismas, como de eventuales traslados a otras torres o ciudadelas para avistar cualquier peligro.



SITUACIÓN

La torre de Gerro se encuentra  al final de la carretera de Les Rotes, en el límite con el término municipal de Xàbia. El acceso hasta ella se debe hacer andando, aunque es posible aproximarse en vehículo hasta unos 300 metros por un camino asfaltado que atraviesa toda la urbanización que se halla en esa montaña, hasta llegar por la calle Vía Láctea a camino sin salida.
        ",,"38.8199279,0.1596501"
1372184,Ayuntamiento de Benejúzar,Monumentos,/es/alicante/lugares-de-interes/monumentos/ayuntamiento-de-benejuzar/1372184,"
          El Excelentísimo AYUNTAMIENTO DE BENEJÚZAR fue inaugurado el 20 de Octubre de 1988, estructurado en dos plantas, planta baja y sótano, donde se encuentra el “Archivo Municipal”, con documentos que datan de 1630, es decir, del antiguo emplazamiento del municipio. En él están ubicadas las oficinas municipales, presidiendo en el Salón de Plenos el escudo original del antiguo palacio de los Rosell, fundadores de Benejúzar. En cuanto al exterior, podemos destacar el mural existente en la fachada, que representa el terremoto que asoló Benejúzar en 1829 y que configuró su actual emplazamiento y estructura. Esta fascinante obra se la debemos a D. Francisco Pérez Rubio, un conocido pintor local.
        ",,"38.0777316,-0.8377238"
1372641,Murallas Medievales,Monumentos,/es/alicante/lugares-de-interes/monumentos/murallas-medievales/1372641,"
           Las murallas medievales de Alcoy se construyeron en el siglo XIII y se reforzaron en el XIV. Un recinto con más de veinte torres y varias puertas 
de acceso que estaba formado por tres anillos unidos entre sí.

El primer anillo estaba situado al este, era el más grande y se estiraba hacia el norte; el segundo, hacia el oeste, era más pequeño que el anterior y, por último, el tercero, el más pequeño, de forma casi cuadrada y que se acoplaba a los otros dos por la parte sur, contenía el antiguo castillo que, posteriormente, fue convertido en convento de los agustinos y que se situaba en el espacio donde hoy se abre la Plaza de España.

Desgraciadamente, con la expansión de la ciudad, pocos son los restos de esta muralla que se conservan en la actualidad. Sin embargo, todavía podemos encontrar restos diseminados por varias de las calles del núcleo urbano más antiguo: San Jaime, Agost, Barbacana, Fraga, Purísima, Virgen María o en la Placeta de les Xiques.
        ",,"38.6987066,-0.4810937"
1375122,Torre de Mutxamel,Monumentos,/es/alicante/lugares-de-interes/monumentos/torre-de-mutxamel/1375122,"
          Torre campanario de la Iglesia de San Salvador:

La Torre de Mutxamel se encuentra adosada a la iglesia de San Salvador, en la Calle Maestro Sala Marco de la localidad de Mutxamel, en la comarca de L'Alacantí de la provincia de Alicante.

Esta torre de defensa, exenta en sus orígenes, es de sección cuadrada de 8'8 x 6'8 metros de lados, está formada por planta baja y cuatro pisos con molduras de separación entre ellos, y rematada por una cornisa y pináculos. El último piso es más alto que el resto, y hace las funciones de campanario de la iglesia de San Salvador. Presenta también varias aspilleras, una cubierta abovedada en la primera planta asentada sobre una moldura de planta hexagonal, arcos ojivales entrecruzados con clave central, y signos lapidarios con matices góticos. En una de sus caras puede apreciarse un grafito descubierto recientemente.

Construida a base de sillería labrada dispuesta en hiladas y trabada con mortero de cal.

Su estado de conservación es bueno, aunque ha perdido buena parte de su aspecto original y sus elementos fortificados.
Protección

Bajo la protección de la Declaración genérica del Decreto de 22 de abril de 1949, y la Ley 16/1985 sobre el Patrimonio Histórico Español.
        ",,"38.4139847,-0.4451967"
1375229,El Poador de la Font Major,Monumentos,/es/alicante/lugares-de-interes/monumentos/el-poador-de-la-font-major/1375229,"
          Lavadero y abrevadero construido en el año 1786 por el Ayuntamiento de Callosa d’en Sarrià. Tenía doce caños y el lavadero era capaz de albergar a más de setenta personas. En el año 1910 se cubrió el lavadero con un tejado. Actualmente se encuentra restaurado y representa una de las imágenes más carismáticas del pueblo.
        ",,"38.6507684,-0.1216181"
1558291,Cueva Prehistórica de las Calaveras,Monumentos,/es/alicante/lugares-de-interes/monumentos/cueva-prehistorica-de-las-calaveras/1558291,"
          La cueva de las Calaveras (Cova de les Calaveres en valenciano), es una cavidad de 440 metros de longitud situada en la ladera norte del monte Segili, en el término municipal de Benidoleig (Alicante) España. Está situada al mismo lado de la carretera de Pedreguer a Benidoleig.

Esta cueva debe su nombre a que en una expedición espeleóloga realizada en el siglo XVII fueron hallados restos de doce personas.

Tiene dos zonas. Una inundada, que ocupa desde una distancia de 240 metros hasta el final, y una seca, que está habilitada para actividades turísticas. El agua de la zona inundada es aprovechada para riego mediante un túnel artificial.

Distintas expediciones, como la del Henri Breuil, han producido hallazgos de restos arqueológicos como útiles de sílex provenientes de los períodos paleolítico medio y paleolítico superior.

Es una visita muy recomendada para todo el mundo. Es accesible, nada estrecha y se puede caminar con personas mayores, carritos de bebé, etc. Ideal para un día en familia.
        ",,"38.7931263,-0.0172539"
1616679,Pinturas rupestres Ermita Vicari,Monumentos,/es/alicante/lugares-de-interes/monumentos/pinturas-rupestres-ermita-vicari/1616679,"
          Las pinturas rupestres, de hace más de 5000 años, pertenecen al periodo Neolítico. Se encuentra en el municipio de Altea, en la cara sur de la Sierra de Bernía.
Las pinturas son apenas perceptibles pero hay que mantenerlas por ser un registro único en la zona. Es por ello que se encuentran detrás de una valla protegidos.
Según los paneles informativos, lo que se ve son una serie de siete zig zag horizontales y paralelos. Su significado es desconocido para nosotros aunque se cree que estas figuras podrían evocar el agua y las ondas que provoca cuando está en movimiento.

En la parte superior hay tres figuras humanas de cuerpo bitriangular que elevan sus brazos hacia la cabeza o hacia el cielo Estos antropomorfos se asocian con mujeres, ya que en el arte neolítico las figuras femeninas siempre se representan portando faldas. Por encima de ellas se disponen de forma simétrica, dos motivos con forma de sol y, a los lados, conjuntos de zigzags y puntos.

En la cara inferior se observan dos figuras humanas con el cuerpo constituido por una barra ancha, la cabeza circular y los brazos apoyados en la cintura. Su forma, carente de atributos femeninos, podría indicar que se trata de hombres. Junto a ellos se observan varios conjuntos de motivos geométricos como barras y puntos y, en la parte superior, cuatro figuras con forma de soles. La existencia de motivos de tipo de astral “soles” y la representación figurada del agua (zigzags y puntos), llevan a pensar que esta narración podría relacionarse con la observación de fenómenos astronómicos y meteorológicos
        ",,"38.6573245,-0.0375153"
1620171,Ateneo Cultural Casino Orcelitano,Monumentos,/es/alicante/lugares-de-interes/monumentos/ateneo-cultural-casino-orcelitano/1620171,"
          El Casino Orcelitano se funda en 1864. Dos años más tarde de su fundación, se integra en su estructura, el Círculo Orcelitano, intitucion social creada en 1848.

El edificio del Casino, del siglo XIX, comenzó su construcción el 2 de marzo de 1887, y no sería hasta el 29 de octubre de 1891 cuando se concluya la mudanza definitiva, desde el antiguo inmueble del Casino situado en la calle de los Hostales, al nuevo edificio.

El casino, como entidad cultural y recreativa, hizo célebres las fiestas de alta sociedad y, entre ellas, destacó una que suponía a la vez unos Juegos Florales y la puesta de largo o presentación en sociedad de las jóvenes de familia acomodada económica y socialmente: la Fiesta del Azahar, durante la Pascua de Resurrección, a propuesta de Manuel Martínez Ros, Presidente del Casino, en 1964.
        ",,"38.0851867778,-0.9451087349"
1238646,Centro Municipal de las Artes,Galerías de Arte,/es/alicante/lugares-de-interes/galerias-de-arte/centro-municipal-de-las-artes/1238646,"
          Acoge exposiciones de artistas emergentes y amateurs así como aquellas producidas por asociaciones, centros de enseñanza y/o colectivos de artistas.
        ",,"38.3465761,-0.482143"
1245022,Casa del Mediterráneo,Galerías de Arte,/es/alicante/lugares-de-interes/galerias-de-arte/casa-del-mediterraneo/1245022,"
          Casa Mediterráneo tiene su sede oficial en la Antigua Estación de Benalúa de Alicante, emblemático inmueble protegido inagurado en 1887 como estación de ferrocarril.

Fue emblema de la Línea Alicante-Murcia dada su cercanía al Puerto de Alicante, el de mayor tráfico comercial del mediterráneo español en aquella época.

Proyectada por el ingeniero M. Alessandri, a lo largo de los años ha sufrido pocas transformaciones sobre su fachada, lo que ha permitido conservarla hasta hoy en día prácticamente igual en su concepción.

Incluida en el Catálogo de Protección Municipal, fue a finales de los sesenta, con la clausura como estación de pasajeros, cuando comenzó su progresivo abandono, quedando sin uso desde hace dos décadas.

El 14 de julio del 2009, el Administrador de Infraestructuras Ferroviarias (Adif) cedía a Casa Mediterráneo el inmueble para su uso, tras su rehabilitación, como sede del consorcio público.

Tras tres años de obras, la estación de Benalúa ha sido sometida a un proyecto de rehabilitación de cuyas tres fases se han acometido dos. La tercera ha sido sustituida, de manera parcial y temporal, por un proyecto de habilitación provisional que ha permitido cerrarlo, salvaguardándolo de las inclemencias del tiempo y del vandalismo, permitiendo su uso para oficinas y espacios de usos múltiples, y rebajando el volumen a climatizar.
        ",,"38.338014,-0.493524"
1245034,Centro Cultural Las Cigarreras,Galerías de Arte,/es/alicante/lugares-de-interes/galerias-de-arte/centro-cultural-las-cigarreras/1245034,,"
          Para mi gusto uno de los edificios mas EMBLEMÁTICOS de nuestra ciudad. fechas importantes: - 1741/1752 Casa de Misericordia y residencia del Obispado de Orihuela. - 20-05-1844, se produjo un incendio destruyendo gran parte de sus instalaciones. en esa época trabajan unas 5.000 personas, saliendo ilesa todas ellas. Recordemos q era la 3a. fabrica del Pais (detras de Sevilla y Cádiz) - 1.908 (aproximadamente) se adquieren unas maquinarias para aumentar la produccion.  Fue tal rechazo por parte de las trabajadores q la quemaron. desde ese momento la Direccion de la Tabacalera fue amortizado los puestos de trabajo hasta llegar a los 2.426 empleados.  - En el año 2009, CESA totalmente su actividad y se cierra. - En el 2011, se efectuó diversas intervenciones para lo q hoy en dia conocemos como LAS CIGARRAERAS, salas de exposiciones, conciertos, etc.
        ","38.3529955,-0.481266"
